pair,park_num,site_name,x_dimension,y_dimension,x,y,x_median,y_median,x_level,y_level,quadrant_code,quadrant,x_z,y_z,absolute_standardized_difference,divergence_rank,is_top5_divergence
Visual vs haptic,18,English Bay Beach Park,Visual access,Haptic access,0.8224692441534524,0.4478670719715088,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.209900396292396,0.7928251359652053,0.41707526032719067,81,FALSE
Visual vs haptic,21,John Hendry (Trout Lake) Park,Visual access,Haptic access,0.9957585720577378,0.3768646327569235,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.7313240640150431,0.2565194217366742,1.474804642278369,30,FALSE
Visual vs haptic,22,Don Roberts Park,Visual access,Haptic access,0.02929494707122,0.218635912644106,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1767431213995112,-0.9386362333403023,0.23810688805920888,98,FALSE
Visual vs haptic,24,Maquabeak Park,Visual access,Haptic access,9.0119552239862e-4,0.2255381754910144,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2621792775208478,-0.8865010807053791,0.37567819681546866,85,FALSE
Visual vs haptic,25,Coquitlam River Park,Visual access,Haptic access,0.02517318117251796,0.2376998042943838,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1891454217511084,-0.7946401377050789,0.39450528404602947,83,FALSE
Visual vs haptic,26,Captain's Cove Park,Visual access,Haptic access,0.1901267643171808,0.4904386836366176,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.692803821449041,1.114383083163529,1.80718690461257,11,FALSE
Visual vs haptic,31,Fred Gingell Park,Visual access,Haptic access,0.9274596394210974,0.1765514397363384,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.5258141206871463,-1.2565146548480413,2.7823287755351878,4,TRUE
Visual vs haptic,32,Panorama Park,Visual access,Haptic access,0.36100629616022367,0.1854360720881774,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,-0.17863117556318403,-1.1894059871484657,1.0107748115852817,50,FALSE
Visual vs haptic,33,Lowry Lane Waterfront Park,Visual access,Haptic access,0.4097418739805615,0.1242349835863439,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,-0.03198692433901727,-1.6516787462763938,1.6196918219373766,19,FALSE
Visual vs haptic,35,Deep Cove’s Parkside Beach,Visual access,Haptic access,0.28145191270613407,0.3576094092072767,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.418008515793606,0.11107813080843158,0.5290866466020375,76,FALSE
Visual vs haptic,36,Seylynn Park,Visual access,Haptic access,0.07283055175947716,0.4256958616501052,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.0457454717022794,0.6253583993535877,1.671103871055867,15,FALSE
Visual vs haptic,37,Cates Park,Visual access,Haptic access,0.611667233034469,0.4674718574648135,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.5756019133432202,0.9409067878434988,0.3653048745002786,87,FALSE
Visual vs haptic,38,Harbourview Park (riverfront),Visual access,Haptic access,0.20238943926572683,0.4618679973875835,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.6559057099202503,0.8985789155281174,1.5544846254483677,22,FALSE
Visual vs haptic,39,Bridgman Park,Visual access,Haptic access,0.13291859942219458,0.4134742373470605,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.864941895524219,0.5330442898190138,1.3979861853432327,34,FALSE
Visual vs haptic,40,Brookswood Pond,Visual access,Haptic access,0.09711835856889382,0.3691018714252767,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.9726640104221013,0.19788462965900616,1.1705486400811074,40,FALSE
Visual vs haptic,42,Emmeline Mohun Park (riverfro,Visual access,Haptic access,0.11702113583433164,0.0566729442546991,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.9127770038469267,-2.16199794318436,1.2492209393374332,35,FALSE
Visual vs haptic,43,Port Haney Wharf,Visual access,Haptic access,0.08257704590952554,0.1571681453958539,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.0164184912781729,-1.4029233082741335,0.3865048169959606,84,FALSE
Visual vs haptic,44,"Pacific Spirit Regional Park (Acadia, Tower, and Wreck Beaches combined)",Visual access,Haptic access,0.8804355879191825,0.4921811536680055,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.3843198134390384,1.1275445554318417,0.2567752580071967,95,FALSE
Visual vs haptic,46,Pitt River Regional Greenway at Harris Rd & fraser Way,Visual access,Haptic access,0.32729769981523127,0.4591115055774762,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.28005957945021587,0.8777581898553435,1.1578177693055594,41,FALSE
Visual vs haptic,49,Kanaka Creek Regional Park (riverfront) 1,Visual access,Haptic access,0.7213964349303852,0.5471659633586436,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.9057745996868928,1.542863634030482,0.6370890343435892,70,FALSE
Visual vs haptic,50,Sapperton Landing Park,Visual access,Haptic access,0.6281889561523821,0.4593249743684154,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.6253154044706057,0.8793705926637054,0.2540551881930997,96,FALSE
Visual vs haptic,53,Quayside Park,Visual access,Haptic access,0.33732903544335974,0.2011970508429465,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.2498755174619054,-1.070357922581681,0.8204824051197757,59,FALSE
Visual vs haptic,54,Waterfront Esplanade and Park,Visual access,Haptic access,0.4232628440129343,0.4785500552403122,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.008697368633380314,1.0245842056347072,1.015886837001327,49,FALSE
Visual vs haptic,55,Westminster Pier Park,Visual access,Haptic access,0.3789119434714681,0.4555515293195713,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,-0.12475348784352185,0.8508684712660687,0.9756219591095905,51,FALSE
Visual vs haptic,56,Citadel Landing & Traboulay Trail,Visual access,Haptic access,0.23171159996754423,0.4682044552214449,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.5676759916588963,0.9464403493303793,1.5141163409892755,26,FALSE
Visual vs haptic,57,Dominion Park,Visual access,Haptic access,0.5037478612569574,0.3673542069920763,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.2508749648860413,0.18468392229673322,0.06619104258930805,110,FALSE
Visual vs haptic,58,Lions Park,Visual access,Haptic access,0.01939190871231405,0.3809284731848358,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.2065411398069166,0.28721499878037926,1.4937561385872957,27,FALSE
Visual vs haptic,59,Shaughnessy Park,Visual access,Haptic access,0.05707957444715885,0.4208569562959257,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.0931398061355087,0.5888084917621818,1.6819482978976903,14,FALSE
Visual vs haptic,61,Rocky  Point Park,Visual access,Haptic access,0.9266397676227408,0.4366821676054123,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.5233471449920386,0.7083417267895245,0.8150054182025142,61,FALSE
Visual vs haptic,62,Old Orchard Park,Visual access,Haptic access,0.7216932304175284,0.3666580684301416,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.9066676505939586,0.17942574958055227,0.7272419010134064,66,FALSE
Visual vs haptic,63,Old Mill Site Park,Visual access,Haptic access,0.8281694292974966,0.5223079625000542,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.227052124448139,1.3551026493061613,0.12805052485802237,105,FALSE
Visual vs haptic,64,Terra Nova Park 1,Visual access,Haptic access,0.6254963602717881,0.4547272012918913,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.6172134443745421,0.8446420396598611,0.227428595285319,99,FALSE
Visual vs haptic,65,Tait Waterfront,Visual access,Haptic access,0.3613597052777643,0.4284135105929458,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,-0.17756777552289746,0.6458857315612556,0.8234535070841531,58,FALSE
Visual vs haptic,67,Imperial Landing Park,Visual access,Haptic access,0.20140077341978524,0.2644781730298292,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.6588805830862869,-0.5923739574245023,0.06650662566178467,109,FALSE
Visual vs haptic,68,North Arm Dyke (riverfront),Visual access,Haptic access,0.7665840885369889,0.5015644566348778,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.041743227208779,1.1984198528883465,0.15667662567956753,103,FALSE
Visual vs haptic,70,Crescent Beach 1,Visual access,Haptic access,0.8298061623191196,0.4629178704636085,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.23197701708601,0.9065089660463146,0.32546805103969545,91,FALSE
Visual vs haptic,72,Horseshoe Bay Park,Visual access,Haptic access,0.24949745200158027,0.1864068531694483,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5141587652184905,-1.182073345525027,0.6679145803065365,68,FALSE
Visual vs haptic,73,Centennial Seawalk,Visual access,Haptic access,0.9151971000252628,0.4121842553728704,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.4889164170333982,0.5233006146486565,0.9656158023847417,53,FALSE
Visual vs haptic,74,West Bay Park,Visual access,Haptic access,0.29441868266752774,0.1798920709839532,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.37899179829834156,-1.2312817241622152,0.8522899258638736,56,FALSE
Visual vs haptic,75,Erwin Park,Visual access,Haptic access,0.7621306780882022,0.1039783664515041,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.0283430159080387,-1.8046839055431267,2.8330269214511654,3,TRUE
Visual vs haptic,76,Caulfield Park 1,Visual access,Haptic access,0.8858782502270036,0.443108120431,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.4006966612059555,0.7568791468816745,0.643817514324281,69,FALSE
Visual vs haptic,77,Gulf Beach Park,Visual access,Haptic access,0.48152760261646327,0.1438555349656413,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.18401470927658004,-1.5034780092674864,1.6874927185440665,13,FALSE
Visual vs haptic,78,Eagle Harbour Beach Park,Visual access,Haptic access,0.23269573455428225,0.3417536344629086,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5647147529493026,-0.008685960298712337,0.5560287926505902,73,FALSE
Visual vs haptic,79,Larson Bay Park,Visual access,Haptic access,0.35184533580897354,0.2110672311295975,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,-0.20619629803194323,-0.9958050741619419,0.7896087761299986,63,FALSE
Visual vs haptic,80,Bellevue Ave Park,Visual access,Haptic access,0.00267510010664751,0.0523855466428927,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2568416387539645,-2.1943821241197834,0.9375404853658189,55,FALSE
Visual vs haptic,82,Stearman Beach,Visual access,Haptic access,0.6579542162776447,0.3983636031202175,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.7148783988738477,0.4189084999628194,0.2959698989110283,93,FALSE
Visual vs haptic,83,Parthenon Park (aka Balmy Beach),Visual access,Haptic access,0.16063474546672257,0.1495239911027529,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.7815446390373298,-1.4606622208126827,0.6791175817753529,67,FALSE
Visual vs haptic,84,Whytecliff Park 1,Visual access,Haptic access,0.7657459265584321,0.5411825337904063,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.039221216775187,1.497668743493954,0.4584475267187669,80,FALSE
Visual vs haptic,85,Altamont Beach Park,Visual access,Haptic access,0.734221872770708,0.2467757769127254,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.9443660520268992,-0.7260862115126616,1.6704522635395609,16,FALSE
Visual vs haptic,86,Sandy Cove Park,Visual access,Haptic access,0.5629040298758016,0.2080107489669978,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.4288745381009265,-1.0188917295976196,1.447766267698546,33,FALSE
Visual vs haptic,87,Kew Beach Park,Visual access,Haptic access,0.49721107697980765,0.2321379996446092,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.23120592886331665,-0.8366503509891909,1.0678562798525075,46,FALSE
Visual vs haptic,88,Garrow Bay Park,Visual access,Haptic access,0.311037213219169,0.0416632107493231,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.32898701579272854,-2.2753715953718894,1.9463845795791608,9,FALSE
Visual vs haptic,89,Citrus Park,Visual access,Haptic access,1,0.0540373781473263,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.744086424748863,-2.181905275654154,3.925991700403017,1,TRUE
Visual vs haptic,90,Dundarave Park,Visual access,Haptic access,0.9406179805547256,0.3542904895691017,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.5654072715061733,0.08600919533652322,1.4793980761696501,29,FALSE
Visual vs haptic,91,Ambleside Park 1,Visual access,Haptic access,0.8880561058727884,0.3880084228761991,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.4072497795793086,0.3406922809404077,1.0665574986389008,47,FALSE
Visual vs haptic,93,Memorial Park (including Totem Park parcel),Visual access,Haptic access,0.80919301099710494,0.4803714442291127,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.1699525110438176,1.0383417797875398,0.13161073125627776,104,FALSE
Visual vs haptic,97,Maplewood Farm,Visual access,Haptic access,0.06315163322510865,0.4182397039302244,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.0748691186274189,0.5690394892485978,1.6439086078760168,17,FALSE
Visual vs haptic,98,Sutcliffe Park,Visual access,Haptic access,0.02944354655326294,0.1633572090129279,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1762959889194815,-1.3561751934167094,0.17987920449722794,102,FALSE
Visual vs haptic,99,Gladstone-Riverside Park,Visual access,Haptic access,0.6664439704168154,0.4386546470074087,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.740423877033674,0.7232405385231845,0.017183338510489476,114,FALSE
Visual vs haptic,100,Kinross Corridor – South,Visual access,Haptic access,0.02845156120933686,0.2595816789940438,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.179280850379864,-0.6293588520299005,0.5499219983499635,74,FALSE
Visual vs haptic,101,New Brighton Park,Visual access,Haptic access,0.34745016830979225,0.4252725458935311,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.21942125761482245,0.6221609506224596,0.841582208237282,57,FALSE
Visual vs haptic,102,David Lam Park,Visual access,Haptic access,0.2568757754612278,0.283031136173705,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.4919575568319103,-0.45223707959329673,0.03972047723861355,112,FALSE
Visual vs haptic,103,Coopers' Park,Visual access,Haptic access,0.23211186939621284,0.2825931423000849,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5664715900024427,-0.45554539716404424,0.1109261928383985,106,FALSE
Visual vs haptic,104,Creekside Park,Visual access,Haptic access,0.5621929193675169,0.2733222287185214,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.4267348226673789,-0.5255717791434685,0.9523066018108475,54,FALSE
Visual vs haptic,105,Riverfront Park,Visual access,Haptic access,0.6196481664973181,0.2138277167557455,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.5996163615979201,-0.974954181830277,1.5745705434281971,21,FALSE
Visual vs haptic,106,Deering Island Park,Visual access,Haptic access,0.24362601938704495,0.3369290754771722,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5318257731391881,-0.04512750486119132,0.4866982682779968,78,FALSE
Visual vs haptic,108,Charleson Park,Visual access,Haptic access,0.53404762248454,0.458285114599974,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.3420462610153275,0.8715161760833675,0.52946991506804,75,FALSE
Visual vs haptic,110,Hadden Park,Visual access,Haptic access,0.7956294510767172,0.3279058520646511,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.1291400660618,-0.11328299825586981,1.24242306431767,36,FALSE
Visual vs haptic,111,Vanier Park,Visual access,Haptic access,0.5785795191790821,0.4454690013461079,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.47604173082255946,0.7747116881209809,0.29866995729842144,92,FALSE
Visual vs haptic,112,George Wainborn Park,Visual access,Haptic access,0.10920897328215436,0.4109809630528401,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.9362836242491465,0.5142117360938054,1.450495360342952,32,FALSE
Visual vs haptic,113,Habitat Island Park,Visual access,Haptic access,0.10527612819960272,0.5354324457108353,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.948117466138485,1.454236361050425,2.40235382718891,5,TRUE
Visual vs haptic,114,CRAB Park at Portside,Visual access,Haptic access,0.25782532193849594,0.3278107654631854,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.4891003929613011,-0.11400121988708058,0.3750991730742205,86,FALSE
Visual vs haptic,115,Volunteer Park,Visual access,Haptic access,0.24727035493611935,0.197278463811733,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5208600499097693,-1.099956351027079,0.5790963011173096,72,FALSE
Visual vs haptic,116,LYNN CANYON PARK,Visual access,Haptic access,0.00192935046045704,0.4562419927823264,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.259085582569906,0.8560837780166218,2.115169360586528,7,FALSE
Visual vs haptic,118,Maple Ridge Park,Visual access,Haptic access,0.01466741870765499,0.3448119063249294,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2207570233592435,0.014414213348972506,1.235171236708216,38,FALSE
Visual vs haptic,119,Galette Park,Visual access,Haptic access,0.02707990077664832,0.3377746936107095,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1834081455937824,-0.038740261801826804,1.1446678837919555,42,FALSE
Visual vs haptic,120,Town Centre Park,Visual access,Haptic access,0.773819304708096,0.3872646102555562,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.063513829001341,0.33507400974890006,0.7284398192524411,65,FALSE
Visual vs haptic,121,Como Lake Park,Visual access,Haptic access,0.9483420892338362,0.2894981662508613,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.5886489397961836,-0.40338938896699744,1.992038328763181,8,FALSE
Visual vs haptic,122,Oxley Street Park,Visual access,Haptic access,0.7530912451557595,0.0799761913993068,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.001143566693425,-1.985980545162835,2.98712411185626,2,TRUE
Visual vs haptic,123,Latimer Park,Visual access,Haptic access,0.02369782311371055,0.2236037658471934,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1935847407762963,-0.9011123385313901,0.2924724022449062,94,FALSE
Visual vs haptic,125,Seymour River Heritage Park,Visual access,Haptic access,0.05750992652887305,0.499072117968219,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.0918448864565342,1.179594366278201,2.2714392527347353,6,FALSE
Visual vs haptic,126,Capilano River Regional Park,Visual access,Haptic access,0.1428776877296237,0.3819841569456954,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.8349752240896016,0.2951889393890415,1.130164163478643,43,FALSE
Visual vs haptic,127,Klee Wyck Park - DNV,Visual access,Haptic access,0,0.3731753633221092,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2648909544619915,0.22865310754935644,1.493544062011348,28,FALSE
Visual vs haptic,128,Klee Wyck Park - DWV,Visual access,Haptic access,1.2081741271681e-4,0.2761907667253142,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2645274176001118,-0.5039047302146951,0.7606226873854167,64,FALSE
Visual vs haptic,129,Cross's Cabins,Visual access,Haptic access,0.01934493746211317,0.3860663840695575,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.2066824752362442,0.32602339743757897,1.5327058726738232,25,FALSE
Visual vs haptic,130,Davidson's Pool,Visual access,Haptic access,0.00289731745196696,0.2044062998383107,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.25617299178863,-1.0461173669946493,0.21005562479398066,101,FALSE
Visual vs haptic,131,Coquitlam River Greenway and Natural Areas,Visual access,Haptic access,0.04888510228965477,0.4264449387198979,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.1177967874920116,0.6310164347305592,1.7488132222225707,12,FALSE
Visual vs haptic,132,Hockaday Park,Visual access,Haptic access,0,0.1207639179039188,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2648909544619915,-1.677896892871627,0.4130059384096354,82,FALSE
Visual vs haptic,134,Marina Park,Visual access,Haptic access,0.7075445695342936,0.4452438740529816,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,0.8640946500501795,0.7730112246570774,0.0910834253931021,107,FALSE
Visual vs haptic,135,Bedford Channel Landing,Visual access,Haptic access,0.4419232382378495,0.3450862103922263,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.06484607274330709,0.016486125812188727,0.048359946931118364,111,FALSE
Visual vs haptic,136,Westwood Park,Visual access,Haptic access,0.06152625280036439,0.4496801680928085,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.0797598515580866,0.806520071252708,1.8862799228107945,10,FALSE
Visual vs haptic,137,Klootchman Park,Visual access,Haptic access,0.7847117988507498,0.4256048479206557,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.096289097479773,0.6246709415180972,0.4716181559616758,79,FALSE
Visual vs haptic,138,John Lawson Park,Visual access,Haptic access,0.8508836575103951,0.2979938691398393,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,1.2953987233269835,-0.33921843855814465,1.6346171618851282,18,FALSE
Visual vs haptic,139,Elgin Heritage Park,Visual access,Haptic access,0.532183753635991,0.342367964280744,0.3496477520593829,0.37501999803951636,High,Low,HL,High-low,0.3364379218122279,-0.004045717014528984,0.3404836388267569,90,FALSE
Visual vs haptic,140,National Park,Visual access,Haptic access,0.00371044211317373,0.3409454365214969,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2537263180765803,-0.014790555845026792,1.2389357622315536,37,FALSE
Visual vs haptic,141,Deep Cove Park,Visual access,Haptic access,0.30910535459026633,0.3636504511827688,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.33479993470693,0.1567081875668943,0.4915081222738243,77,FALSE
Visual vs haptic,142,Strathcona Park,Visual access,Haptic access,0.2382810823503789,0.0757436359590367,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-0.5479085677758225,-2.0179504844144374,1.470041916638615,31,FALSE
Visual vs haptic,143,Hume Park,Visual access,Haptic access,0,0.3856141397148036,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-1.2648909544619915,0.32260744110755646,1.5874983955695479,20,FALSE
Visual vs haptic,144,Park Site on South East False Creek (Hinge Park),Visual access,Haptic access,0.04767721139194013,0.0895186357482314,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.1214313038797894,-1.913903198403391,0.7924718945236016,62,FALSE
Visual vs haptic,145,"Stanley Park (Seawall, Second Beach, Third Beach)",Visual access,Haptic access,0.8238764436860622,0.4992180940839518,0.3496477520593829,0.37501999803951636,High,High,HH,High-high,1.214134627854055,1.1806969738206234,0.033437654033431574,113,FALSE
Visual vs haptic,146,Lost Lagoon,Visual access,Haptic access,0.1139162329600139,0.4264696809345809,0.3496477520593829,0.37501999803951636,Low,High,LH,Low-high,-0.9221195863603956,0.6312033211426871,1.5533229075030826,23,FALSE
Visual vs haptic,147,Beaver Lake,Visual access,Haptic access,0,0.3247986434274683,0.3496477520593829,0.37501999803951636,Low,Low,LL,Low-low,-1.2648909544619915,-0.1367528081082486,1.128138146353743,44,FALSE
